Ticker,Description,Revenue (Quarterly QoQ Growth),Revenue (Annual YoY Growth),Gross Profit (Quarterly QoQ Growth),Gross Profit (Annual YoY Growth),Gross Margin (FY),EBITDA (Quarterly QoQ Growth),EBITDA (Annual YoY Growth),Operating Margin (FY),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),Net Income (Quarterly QoQ Growth),Net Income (Annual YoY Growth),Net Margin (FY),Total Assets (Annual YoY Growth),Total Assets (Quarterly QoQ Growth),Total Debt (Quarterly QoQ Growth),Total Debt (Annual YoY Growth),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Volatility,Volatility Month,Volatility Week,EPS Forecast (MRQ),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Quick Ratio (MRQ),Price to Book (FY),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Industry
PXLW,"Pixelworks, Inc.",36.5141481,27.3020943,25.57820014,30.53432336,51.12622245,41.72228202,24.64179682,-23.41259658,35.9430605,21.85430464,-0.295,35.749255,19.1261793,-22.85233656,-4.01219512,-5.24058034,-2.46523388,-31.84704185,5.52291422,-14.2020266,-20.5656773,2.60869565,6.19648579,3.05857821,-0.106667,-21.77264353,-77.13449054,-67.71036576,5.93676471,1.98884885,,,1.12776698,Semiconductors
GIFI,"Gulf Island Fabrication, Inc.",-36.7423755,52.29208578,-10.98529996,536.71875,7.44449129,-108.19360962,,-2.121276,69.57605985,85.19555027,-0.2116,71.91887676,84.87910502,-2.35525576,-0.30087305,-8.4246897,,5,-601.60692213,54.3331939,-8.43802698,3.03030303,4.39924726,3.72760655,-0.053476,2.14476814,2.82565973,2.82565973,2.82287433,0.62725297,22.38888889,,0.36428883,Metal Fabrication
PWFL,"PowerFleet, Inc.",-2.40263102,7.09067571,-3.52027922,6.62645598,47.47885792,-132.07776428,14.19354839,-5.13994836,-222.07527976,35.65416985,-0.3364,-162.42398826,47.29831427,-5.18138165,-5.40834483,-2.53447332,2.74842973,-12.99369011,-9580,67.185458,-2.04354935,3.26086957,7.48864394,3.95482541,-0.01,-0.98403053,-1.51202989,-1.35029781,1.35394437,0.80438917,,,0.49522039,Telecommunications Equipment
OLIT,OmniLit Acquisition Corp.,,,,,,-14.17276265,-360.15072735,,-1.44927536,,0.0442,-21.33629912,,,-90.31951562,4.22095424,,,-152.98379064,-135.19086198,,6.48596321,1.91511553,5.16849833,,0.59766588,0.62382737,0.62382737,0.5030256,14.94904691,,,,Financial Conglomerates
PMVP,"PMV Pharmaceuticals, Inc.",,,-350,49.25839188,,7.68763436,-33.98933558,,8.92558028,-25.46816479,-1.608,8.84567127,-26.74515092,,-18.47584809,-4.62435029,-3.70974922,24.86375413,11.22099156,-49.71619366,,8.94308943,19.75167279,10.32662796,-0.462857,-27.31788201,-29.96812718,-28.51735744,16.63431467,0.24185372,,,,Miscellaneous Commercial Services
ACR,ACRES Commercial Realty Corp.,6.96963874,44.18700791,6.98590877,45.97759623,95.36047542,7.1508499,28.81182936,57.57376323,,-154.05727278,-0.9986,132.59532595,-68.684963,6.92214461,4.04404023,-2.36491944,-3.31159644,5.10280474,68.68343033,-21.15664553,20.82312464,7.34557823,4.72578389,3.42180168,0.46,0.48041545,2.53288705,0.55894997,,0.1469821,,1.46810057,0.31295182,Real Estate Investment Trusts
SCOR,"comScore, Inc.",2.32202538,2.56394188,8.43880711,4.99880097,36.05863616,28.13169985,36.42600589,-6.00574354,-283.33333333,-14.18439716,-0.8855,-417.92180833,-33.02356256,-17.6825008,-12.49302912,-9.44228379,-3.04854885,-12.28336357,46.90976514,,6.47941279,4.56997778,7.59997774,5.15032115,0.06,-18.43817031,-31.76001477,-28.53390753,0.5119621,0.41975735,,4.99978607,0.16680349,Packaged Software
RDI,Reading International Inc,42.01977864,46.06285057,,66.94422812,-2.71668759,347.68558952,285.20302822,-13.26046821,75.15923567,-215.34465815,-1.6432,74.99774998,-213.35484477,-17.81453856,-14.70742648,-1.42021214,-1.05088164,-8.92199033,,-33.91056066,-17.77958299,1.06382979,3.77176624,2.72797856,-0.007281,-5.47250652,-50.11759775,-7.52836868,0.34892319,0.66430236,,,0.20106365,Movies/Entertainment
GAIA,"Gaia, Inc.",0.97724843,3.0940143,0.5132592,-1.28796823,67.26641068,-16.68261563,1.49774048,-0.26330225,-49.90892532,-179.42583732,-0.1494,-50.30621172,-182.95363173,-3.33394283,3.46135432,0.00217976,-0.92701911,62.54312469,,-291.01219166,-8.21234839,0.56285178,5.36784824,5.13413266,-0.01,-4.52771563,-6.81445681,-5.7285813,0.59883216,0.62312944,,,0.70443472,Miscellaneous Commercial Services
SURG,"SurgePays, Inc.",3.19178704,138.039146,31.24685604,131.69395756,10.313964,30.25699566,,0.52144409,26.50255754,98.22220783,-0.0549,31.22623226,94.96891763,-0.56009506,74.3751475,-1.53665665,-15.5840529,5.60668811,-192.18158978,,0.32472963,0.6993007,3.98934848,3.33468588,0.285,34.61392873,130.11351071,81.85572478,0.84680265,12.16304133,5.37231384,17.15855715,0.4531564,Packaged Software
TACT,TransAct Technologies Incorporated,-10.61517737,47.61336516,-11.3994288,58.70497985,41.9890263,-44.82593037,24.64370546,-13.20456148,-75.55982086,-37.89691671,-0.5993,-75.62918127,-46.89433309,-10.21001393,2.15783589,7.475,-4.92374728,87.08171206,,-247.17514124,-23.25289393,2.63920923,3.39019928,3.24447029,-0.01,9.25170068,13.26135496,12.65679372,1.5982231,1.78555747,13.02305722,12.69291649,0.78348122,Computer Peripherals
BODY,"The Beachbody Company, Inc.",-6.86882768,-20.76884776,-9.65097132,-36.23755832,47.38435045,-33.88316151,46.0257134,-24.12716574,13.24152542,14.39609597,-0.6315,11.78566534,14.97053183,-28.05436009,-30.46006035,-5.92847539,0.02154244,551.51472651,28.13219918,74.87174239,-10.64231529,13.96011396,11.24490615,12.31809321,-0.07,-30.35261353,-59.78901624,-56.25702014,0.40482308,0.28583234,,,0.102497,Other Consumer Services
GROV,"Grove Collaborative Holdings, Inc.",-7.62803046,-16.20026845,-7.9103476,-17.95823961,48.0992265,33.5545179,-9.20694638,-43.84795056,-309.56072351,93.88736957,-4.8458,16.84903206,35.45431801,-27.28075714,-4.61876552,-4.65454765,2.07729906,-10.40745978,,24.36755308,-31.25180778,8.73556041,12.42228649,7.33227234,-0.145053,-14.92967477,-457.34817974,-36.03095798,2.35382348,2.21474441,,,0.19566043,Household/Personal Care
LPTH,"LightPath Technologies, Inc.",30.70419809,-7.38265752,24.21138229,-6.92089744,30.21119636,,-113.52679783,-10.21412282,34.44108761,2.44088482,-0.1279,30.46842092,-14.24800144,-12.28784013,5.56506566,-3.22899631,0.24100158,-15.92492633,-36.98047322,-3522.79524894,-17.87420027,0.625,5.06480719,3.27033823,-0.03,-7.76377348,-12.32228732,-9.12722602,2.09981689,1.66195779,,,1.8130876,Electronic Components
IGTA,Inception Growth Acquisition Limited,,,,,,42.55827563,-307.14168175,,-25,,0.0366,-54.81124811,,,0.55477952,-55.88143811,12.67442151,1673.48093241,,-670.29337653,,0.18796992,0.04298761,0.08257432,,2.04027215,2.13707323,2.13707323,0.39737688,1.3324734,76.65706052,1.26918007,,Financial Conglomerates
BHG,"Bright Health Group, Inc.",-60.60216225,59.41687987,,,,,,-19.76231639,33.68727826,-26.0270048,-190.0336,35.52862392,-22.8450233,-30.41541772,29.35273728,-9.38225105,0,70.53871562,82.24423598,300.84809759,8.58272907,6.84736091,7.53294802,8.91844953,-3.956667,-13.7050261,-69.12182487,-69.12182487,,-0.29078815,,,0.01819582,Managed Health Care
DOMA,"Doma Holdings, Inc.",19.59856419,-18.28046479,,,,,,-40.76659054,15.65064846,-45.23842355,-23.1725,14.8280037,-167.30912114,-65.48435746,-41.97281894,-13.88242529,-5.0745167,28.57465313,-5.19402537,-150.5695044,-48.04982904,6.7961165,7.97628151,8.00544063,-1.365732,-63.26842555,-198.97337066,-88.12736927,,0.70665121,,,0.15817637,Specialty Insurance
CCTS,Cactus Acquisition Corp. 1 Limited,,,,,,-54.66237942,-45.1951952,,-47.87018256,,0.0565,-71.92307692,,,0.60942464,-81.40642716,,,,,,1.11627907,1.65374239,2.98979585,,,,,0.35,1.34013666,,,,Financial Conglomerates
SOHO,Sotherly Hotels Inc.,12.70612495,30.16694589,23.19957675,74.58144968,29.91727816,38.15100917,68.40280349,14.51686499,,,1.396,261.21238882,,19.5911905,-6.76103593,0.19509181,0.16462098,-14.52229178,-89.38601535,-52.84430086,-0.78626638,2.38095238,4.01996513,3.68691211,,3.30421481,26.33852875,3.81276274,,0.53040955,4.94852209,3.04197668,0.16112911,Real Estate Investment Trusts
QBTS,D-Wave Quantum Inc.,7.83322805,14.23793598,67.4584323,52.93270961,59.24996515,15.36964175,-57.16997744,-828.91398299,-1.8018018,-71.11640842,-0.4307,-5.24219766,-63.35076874,-718.37445978,-17.3658387,-9.28657271,83.33241349,-11.49322122,-13.39639243,-24.81270848,-636.40039035,13.85964912,10.19529751,13.00279444,-0.128,,,,0.31260589,-11.14411652,,,10.03346756,Computer Processing Hardware
DUNE,Dune Acquisition Corporation,,,,,,-255.29892287,-27.11646201,,-146.15734425,95.84143024,0.5039,-146.1731356,18.27234591,,-91.4786014,-1.23127935,,-100,-403.27063741,66.55009849,,0.09852217,0.00014088,0.0004931,,-28.60759759,-36.71627343,-36.71627343,0.05351443,5.67771817,,,,Financial Conglomerates
ADES,"Advanced Emissions Solutions, Inc.",-1.73035328,2.68510579,79.57133289,-39.86932985,15.63886704,56.36255218,-155.71754438,-11.68496995,33.64341085,-114.76862889,-0.4832,22.00319659,-114.76300061,-8.65837436,-2.65433381,-0.10130326,2.75324187,18.47971042,52.30933437,-115.9974605,-11.01012749,1.17647059,6.12809745,3.35195297,-0.11,-9.06516938,-11.8514343,-10.57845511,3.20176318,0.23292504,,,0.49984841,Chemicals: Major Diversified
MCHX,"Marchex, Inc.",2.50491159,-2.44221707,41.02124008,7.59741006,53.83170404,10,41.92213654,-15.93252827,38.65147198,-90.8,-0.1908,38.69526363,-87.81321185,-15.80410197,-13.72233278,-2.29417883,166.70081967,-49.78527607,68.15420071,32.96503315,-9.88499137,0.78125,7.38518137,8.17570604,-0.03,-21.7212394,-27.9992293,-27.2650016,2.36673228,1.22025625,,,1.20189062,Advertising/Marketing Services
YHGJ,Yunhong Green CTI Ltd.,-19.63967531,-25.06746544,-54.39219166,-16.63604941,17.38696809,-338.04347826,-261.23739307,-6.20567376,-133.94495413,89.34319269,-0.2205,-137.62626263,82.92446725,-8.12832447,-11.57054974,-5.64545345,-1.26684909,-16.34681579,97.89473684,,12.21742021,7.00538876,8.82823109,10.22376595,,-4.88415397,-21.01944298,-9.96388093,0.40502955,49.52449309,,102.21152895,3.26367451,Miscellaneous Manufacturing
CASA,"Casa Systems, Inc.",28.05042277,-28.60225503,32.24445585,-45.58349591,35.23873008,42.00971079,-261.4286134,-23.8991823,-59.81845688,-2495.29085873,-0.8647,-61.52631246,-2569.75366386,-27.64215442,-15.02281809,-14.65255568,-19.94681317,-16.47852179,,-141.53007304,-4.30625015,15.12544803,12.57519777,11.76220143,0.01,-29.60303599,-535.80833769,-46.01420212,0.88835347,1.09226789,,,0.21675054,Packaged Software
CPTN,"Cepton, Inc.",87.67676768,,,,2.61244277,-33.32115789,-61173.85803131,-792.45892809,4.11570775,-84.28030797,0.6023,3.74440374,13.53699951,126.31295448,-70.97770927,-10.10700296,-3.21128196,,-4.22548038,-37942.73227582,-791.23350391,4.02298851,6.49942624,5.84390847,-0.84,-87.99457123,-119.42260526,-100.84151932,9.75438596,33.40372432,,,7.15733833,Semiconductors
LEE,"Lee Enterprises, Incorporated",0.36499558,-1.72151478,7.12664134,1.3800791,50.77474266,66.69526558,-18.64441184,6.61101785,,-108.94211066,-0.3491,,-108.86788305,-0.25826889,-11.79644147,-1.40077725,-0.71093247,-5.91990323,-392.14113873,-109.41173775,-0.52588515,3.10726257,4.49231431,4.74680163,1.4,-1.26747756,-29.7780117,-1.79027467,0.81210843,3.5897865,,,0.07384549,Publishing: Newspapers
PRCH,"Porch Group, Inc.",13.04352802,43.39952087,-51.69557267,25.92440243,61.01548118,-361.52133205,1.84606105,-33.29721542,-123.24895552,-41.62923822,-1.6082,-124.47857512,-46.85758775,-56.73496456,0.99254198,2.99267445,-0.87120175,6.3724111,,49.10813824,-7.27890762,4.85859318,9.19985938,8.96789063,-0.259912,-22.84785065,-305.19113894,-48.94921554,1.0599623,0.68940917,,0.61589962,0.16336388,Internet Software/Services
FLUX,"Flux Power Holdings, Inc.",7.72187976,56.70280868,-8.77233697,149.58638244,23.65045148,8.10810811,72.12074735,-8.1553281,-1.33333333,58.46686449,-0.4199,-2.14532872,56.8133769,-10.16174985,15.62125579,-4.16051537,-5.47130107,68.00361104,,81.34467396,-6.94333479,2.43902439,7.35068496,5.84144045,-0.113333,-20.24749947,-57.41663473,-47.85942492,0.50130088,5.65585502,,,0.79982799,Electrical Products
AP,Ampco-Pittsburgh Corporation,2.29764415,13.12449264,24.16983433,-4.19918561,11.57695373,23.56584094,0.11543709,0.42159056,-37.93103448,,0.1757,-37.4260355,,0.87547317,-0.62969405,-0.15851612,11.20081257,67.74451712,-13.15559985,-41.13561829,-11.24993272,5.38461538,5.32952932,3.96999193,,0.29162924,1.63859205,0.79927515,0.92489756,0.50404351,35.70487484,,0.13102062,Steel
STCN,"Steel Connect, Inc. Common Stock",-9.13530651,-10.15840464,-0.31388761,-11.76353729,15.29526939,-40.34923019,5.76028358,1.31646267,,70.82438815,-2.0385,,75.29228898,-4.55350466,-79.63440723,-3.31300605,-4.29545614,9.98844432,-201.47347741,50.47710947,-2.27232477,10.22067364,5.91185406,9.09152687,,6.95348362,35.7311463,17.94317159,1.34346266,-6.06543057,10.23172906,7.65862849,0.36058103,Advertising/Marketing Services
FARM,Farmer Brothers Company,-31.18148011,7.99947901,10.87508821,-22.49799572,34.12273064,85.82955119,-108.24645165,-7.26753421,-306.15733473,-351.83070205,-4.0353,-309.49838046,-405.58712726,-10.01223659,-36.84499333,-14.66680203,-64.94976051,-64.22122228,66.00256584,17.44595647,-6.54892871,5.2039833,7.29889676,6.52091401,-0.29,-13.74805147,-68.95842083,-32.0284281,0.74644175,1.37944156,,,0.11304664,Food: Specialty/Candy
DFLI,Dragonfly Energy Holdings Corp,2.57037944,10.57820513,-13.59898798,-18.97383966,27.83040197,14.95955458,-550.50818746,-39.41635459,-344.25742574,-962.9941127,-1.0261,-339.16598528,-1012.1945597,-45.87888836,16.40765367,14.82835961,1.44700073,-46.37840014,14.54709736,-217.70537387,-60.93610509,16.23529412,8.1555765,10.5353204,-0.2,-17.48671348,-25.44524543,-24.99436978,0.74634128,3.4368198,,,0.73234105,Electrical Products
FTHM,Fathom Holdings Inc.,29.07880992,25.0534476,45.01865672,26.36841371,6.57999244,34.54589256,-75.49712408,-6.46642322,23.84161752,-97.22412611,-1.7265,23.78530082,-121.16724041,-6.68968724,-23.58048223,6.51020122,51.87538611,-25.77739223,-100.63331222,40.13042787,-1.82291919,4.46735395,8.78681771,9.95088303,-0.125,-28.87566343,-39.78703548,-35.95862946,1.42739758,0.81961672,,,0.12523745,Packaged Software
LOAN,"Manhattan Bridge Capital, Inc",1.43388117,25.89751009,1.4617229,25.97881494,99.9205807,2.94381089,28.7090262,81.87192246,1.85633575,7.87532715,0.4534,1.73301277,17.82398987,60.80690573,13.50225011,1.22302866,2.80752442,43.29544049,1.21507723,11.50005327,59.83340964,0.82412765,2.34002667,1.11791932,0.12,7.22174042,12.3694159,7.44794919,,1.23357764,9.92427184,10.06066454,5.57111536,Real Estate Investment Trusts
BWEN,"Broadwind, Inc.",4.03085548,21.38457207,19.97649824,108.97865216,5.64893442,30.86248701,91.25918824,-3.73785776,83.61111111,-426.4986376,-0.4793,84.00520156,-441.76325957,-5.5046702,22.44275585,5.3753407,-11.54359385,4.99239254,,,7.66297614,7.23404255,8.12092749,8.75557764,0.08375,-1.71862228,-4.92359247,-3.32146286,0.53143542,1.09964443,,25.09075251,0.28295542,Electrical Products
LTBR,Lightbridge Corporation,,,,,,13.98503684,4.00241879,,18.20276498,59.55108721,-0.692,17.48541878,4.3111593,,18.05032062,0.89848887,,,9.44010128,38.71778864,,3.37108434,5.9521327,5.25929967,,-25.93868155,-26.42071356,-26.42071356,48.18410579,1.69605127,,,,Chemicals: Specialty
BNED,"Barnes & Noble Education, Inc",22.75823931,3.17396008,20.50792324,2.18417867,19.91150901,-71.40485313,24.22325581,-3.26171197,-8.87170155,-46.07341658,-1.9419,-8.94702703,-47.93267206,-5.8410791,-8.4712562,9.18025366,28.4543303,-13.92825342,-209.72264107,,4.31425965,2.75,7.95096568,7.5025761,0.435,-7.61393023,-67.78852678,-15.54833609,0.40211475,0.39669129,,,0.03362789,Specialty Stores
PPSI,"Pioneer Power Solutions, Inc.",42.58845657,47.45235105,28.40038314,243.3903577,16.35555556,-94.84777518,15.30373832,-14.92222222,-357.6,-52.90269828,-0.374,-361.47540984,-67.88186433,-13.47407407,33.44433702,-14.39607329,-16.28937008,60.07042254,-233.35837716,-157.21489527,-24.55925926,4.48207171,5.34742233,5.83790022,0.05,-1.72810171,-3.23101777,-3.03687636,1.4849729,2.92189485,,,1.39597568,Electrical Products
CRVO,CervoMed Inc.,,,,100,,46.26325511,-0.17240849,,48.37348397,38.03347235,-11.4705,48.36501169,35.29380541,,-40.18086717,-14.72580705,,,46.73961176,-3.22249874,,7.88013319,10.73178815,6.88297455,-0.95,-58.28951646,-63.96188588,-63.96188588,10.71321802,0.60662309,,,,Miscellaneous Commercial Services
USIO,"Usio, Inc.",-0.86046769,12.08538764,2.37085022,-8.70615643,17.07963548,10.45952445,-199.63870916,-7.51052687,1200,-1571.42857143,-0.2691,1282.32994,-1604.80857123,-7.89770913,-26.75555225,32.91251506,-5.09241619,-2.53734735,,-162.60099299,-25.70813898,5.26315789,6.68238658,5.08429169,-0.01,-1.67569577,-11.0931102,-9.56359436,1.0675894,3.42225184,,1.56547502,0.64497927,Finance/Rental/Leasing
NOTV,"Inotiv, Inc.",3.96466464,511.18910775,27.21217105,318.9017111,23.0663044,59.67133022,477.51740909,0.5339118,,-1861.0460677,-13.8383,,-3193.32721432,-61.5382649,199.17105786,-1.59232662,0.29621492,121.92778001,-118.09851088,-2305.38818076,-7.58085367,8.27693909,8.62792961,8.07970403,-0.167704,-33.58360378,-76.33583154,-41.16484214,1.034332,0.13744879,,,0.08649068,Miscellaneous Commercial Services
SELF,"Global Self Storage, Inc.",1.58218431,13.66488943,5.14838645,20.70362013,51.5404463,-32.7934994,-31.51122669,20.177407,-42.19977553,-43.1097561,0.1866,-42.15534242,-38.00669318,17.02956504,1.25247259,-0.09725879,-0.77110611,-2.52721212,41.13897153,38.17872853,39.21120818,1.13378685,2.2099507,2.3250838,0.06,4.34488286,6.0735125,4.47424234,,1.01815081,16.78143939,11.04275403,4.00210235,Real Estate Investment Trusts
GSIT,"GSI Technology, Inc.",2.1657419,-11.06218548,1.69436298,-4.61779144,59.550032,,-6.77727028,-58.91684349,21.55717762,3.54862658,-0.6496,20.64579256,2.38880743,-53.81091913,-21.44539531,-6.06092771,,-27.50556793,,-17.54109589,-57.79865953,4.16137391,9.81769181,13.23556702,,-29.38387073,-34.47652909,,4.63323961,0.94570179,,,2.14156312,Semiconductors
HOUR,"Hour Loop, Inc.",6.40717701,52.77199692,18.11461087,40.73319887,51.06564634,50.60000678,-133.61487597,-2.00078826,37.5,-129.36673626,-0.0422,37.71530159,-130.88823404,-1.54031231,36.74862256,3.92492152,-3.34995474,4.1639804,90.52438079,-252.92574272,-12.44936795,2.15827338,4.02024604,4.58283876,,-13.57453116,-41.41667768,-30.48482103,0.22693143,7.12966762,,,0.4340511,Internet Retail
WMC,Western Asset Mortgage Capital Corporation,,-8.27185522,,-7.25881418,97.21649485,-32.39794168,-32.58514642,41.48284141,-233.80885781,-82.963174,-14.7708,-233.80172946,-81.83189919,-62.96709504,-13.18137099,-5.26202216,-5.11937941,-10.17452964,,650.21791768,10.93913289,2.88944724,3.52983788,3.38502444,0.27,-1.69700378,-37.6370711,-2.04160676,,0.51524757,,6.38780137,0.56825869,Real Estate Investment Trusts
AQU,Aquaron Acquisition Corp.,,,,,,22.75187757,-4923.63636364,,106.01851852,,0.0231,104.93327009,,,20618.65431254,1.44856628,216.51083333,-100,24.1066198,-6978.53658537,,1.78907721,5.35696655,6.93087611,,2.21018485,4.67256545,4.67256545,1.90612545,1.43373423,118.18070953,,,Financial Conglomerates
RAIL,"Freightcar America, Inc.",9.37912814,79.6375277,73.07949232,125.37091988,7.07956595,200.44827586,,-0.65907434,-254.00421496,21.63936069,-1.564,-275.00496327,6.27307163,-10.65019164,-0.46146793,2.7507907,-55.93860831,31.31577874,-115.9147351,,1.01081825,3.01859637,2.9006638,3.19445999,-0.035,-24.47229896,,-140.12279293,0.53538731,-1.61604232,,,0.19619043,Trucks/Construction/Farm Machinery
BREZ,Breeze Holdings Acquisition Corp.,,,,,,65.92183164,-34.8817901,,-155.3688824,-31.48428307,0.4076,-130.84059725,-56.47708587,,-84.80983866,1.87899265,,,20.45656028,-339.0822463,,1.17967332,1.1211064,2.00497248,,-5.60882999,-7.59339277,-7.59339277,0.02421145,4.80070393,,,,Financial Conglomerates
AUID,authID Inc.,-1.88609467,-14.03402682,-1.8762611,59.12133422,-42.18404861,38.23049388,-35.2479892,-4013.65110966,-942.90216996,-18.3703346,-7.8431,-108.60964129,-36.09340834,-4488.93376184,-32.21852334,66.82164443,-97.43927769,1084.51661631,,-46.10919301,-2427.2024876,1,4.29919815,7.1421933,,-190.41089243,-327.6669314,-225.5992155,5.26962957,67.64147784,,,10.34408406,Semiconductors
XOS,"Xos, Inc.",1.21354056,620.6022187,-324.74344356,-1171.33784928,-82.55168243,-5.68486539,-105.49228333,-306.10292501,4.30256766,-304.37586366,-0.4437,3.09481731,-413.3413102,-201.57521443,-16.95189457,-17.08966495,-10.93102827,2886.84971098,-1.52769754,-51.44760686,-390.56795689,11.6640293,10.2556289,16.19882985,-0.09,-52.40138607,-81.19740155,-68.82246135,1.60037659,0.40715189,,,1.59218153,Motor Vehicles
CENN,Cenntro Electric Group Limited,22.09959015,4.25568555,489.10415725,-319.39777345,-5.74792534,-22.05316806,-226.82849107,-583.8959453,-28.33333333,-345.73560768,-0.4181,-28.4408606,-570.37836336,-1231.15938731,-8.07101194,-6.79630567,-0.35152002,4873.02341711,-12.44036256,-295.98049826,-984.51637723,3.52564103,6.47453353,6.11409339,,,,,2.68480406,0.2724496,,,,Motor Vehicles
AEYE,"AudioEye, Inc.",0.82346886,22.07892911,-0.34596376,23.45773039,75.86668004,-9.80207352,54.7008547,-26.81108548,2.71990741,29.71468337,-0.909,1.88960716,26.57470617,-34.87781232,-16.66496094,-5.95352235,-14.82789056,30.09307135,-194.29280397,5.13677177,-15.18737673,9.00852878,7.6918093,9.7689125,-0.01,-33.90033938,-76.79182487,-71.6403551,0.8113514,4.38519941,,,1.51989822,Internet Software/Services
SNAL,"Snail, Inc.",-26.49803603,-30.2527432,-87.57090595,-42.31746839,32.73642045,-61.8533958,-83.83440367,-2.18618011,-37.40740741,-88.75816993,0.0258,-37.29087985,-88.80771518,1.27317877,-9.13179351,-8.85105294,-23.04429303,18.1456342,67.74669574,-121.21574813,-4.51693035,21.62420659,9.2552575,16.47384505,-0.12,-15.37250755,-101.85737142,-72.42535315,0.72747839,3.3939454,,,0.92507576,Packaged Software
