Ticker,Description,Revenue (Quarterly QoQ Growth),Revenue (Annual YoY Growth),Gross Profit (Quarterly QoQ Growth),Gross Profit (Annual YoY Growth),Gross Margin (FY),EBITDA (Quarterly QoQ Growth),EBITDA (Annual YoY Growth),Operating Margin (FY),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),Net Income (Quarterly QoQ Growth),Net Income (Annual YoY Growth),Net Margin (FY),Total Assets (Annual YoY Growth),Total Assets (Quarterly QoQ Growth),Total Debt (Quarterly QoQ Growth),Total Debt (Annual YoY Growth),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Volatility,Volatility Month,Volatility Week,EPS Forecast (MRQ),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Quick Ratio (MRQ),Price to Book (FY),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Sector
ACXP,"Acurx Pharmaceuticals, Inc.",,,,,,-18.68024361,5.62984814,,-13.35204491,10.40230806,-1.118,-18.68036626,5.13756328,,-29.25456555,25.05417091,,,18.43108649,-50.4336119,,8.93333333,29.32754319,19.34278141,-0.27,-142.20326847,-175.3164389,-175.3164389,3.05880391,6.21560617,,,,Health Technology
RGT,"Royce Global Value Trust, Inc.",,-80.27901686,,-88.78220139,49.63217278,,-289.43959331,-1403.58067056,,-277.52293578,-3.87,,-290.97424209,-1413.7037419,-27.215332,,,0,,,34.47640924,0.5,1.0584962,0.98967483,,8.2570212,8.77977697,8.28014515,,0.78034925,8.67396726,75.44955686,34.10948132,Miscellaneous
NVNO,enVVeno Medical Corporation,,,-1.47058824,-15.91732556,,-0.22519141,-48.46477315,,-1.28272711,-15.36078143,-2.1967,-1.28285357,-49.25741577,,-27.79615336,-12.36446071,-4.76481368,-14.455564,10.36370747,-28.82212983,,2.78846154,9.83345916,5.6973884,-0.48,-61.31093175,-66.71885366,-64.3578422,14.56603774,1.3072327,,,,Health Technology
VTSI,"VirTra, Inc.",3.09135344,15.8311334,-14.79703805,42.5214893,57.43317738,-39.79301396,64.04565417,9.16430867,-65.19644181,-28.75247525,0.1799,-65.15597312,-22.9988398,6.91075238,8.55081287,13.58908729,-1.86020157,2.03331092,-203.9464645,-65.4682438,-20.89774224,1.08225108,4.95320945,4.74967654,-0.025,7.6313164,12.86394835,10.39325199,1.9413524,1.50175475,11.08982036,,1.49254574,Technology Services
NVOS,"Novo Integrated Sciences, Inc.",28.80584422,26.14309871,65.11743631,-5.3687627,17.91647885,36.97707778,-244.34417375,-81.66769851,82.13058419,-526.31871183,-1.128,67.59976241,-636.17509688,-279.85509719,-34.03167528,-2.03974215,5.49543014,-1.70506641,0.22650186,-374.27757174,-51.74938322,4.71539239,20.77119017,15.72139085,,,,,0.49271704,0.4197959,,,,Health Services
PSNL,"Personalis, Inc.",-11.45811241,-23.91629822,1.31078224,-57.82923208,20.52362138,3.78426172,-82.04437036,-177.61157317,18.05283757,-66.82142377,-2.4793,16.41369203,-73.72673474,-174.20480576,-26.18427955,-8.50246161,-1.38841171,-18.31253436,32.61793782,-46.65795803,-184.68030808,2.96381832,8.21463952,9.91788394,-0.519018,-36.30013657,-49.99750407,-41.31976935,5.34467683,0.22268091,,,0.73841275,Health Services
FGEN,"FibroGen, Inc",22.56021681,-40.19183287,18.18487909,-41.98594609,85.58983614,-16.69720756,-6.10110295,-213.89642872,-10.75175904,0.08278936,-3.1379,-14.30806336,-1.25196967,-208.6588884,-21.15915696,-4.34820553,66.77907155,-8.83874321,-10.78301763,-67.06764587,-99.57295323,7.21851707,11.87407558,9.57333836,-0.681075,-53.61605969,-42790.17264276,-244.45869103,1.90742611,-2.24885845,,,0.38333609,Health Technology
IMUX,"Immunic, Inc.",,,31.25,9.41176471,,8.15606745,-16.29355576,,6.68624741,3.70266694,-3.7841,5.03719531,-29.546506,,-8.15744069,-18.492358,-5.79710145,57.56048387,-1.93709538,21.66146459,,0.89285714,10.42299097,7.02565228,-0.5475,-111.67214903,-128.81622466,-127.76561863,4.74486048,0.3872498,,,,Health Technology
SABS,"SAB Biotherapeutics, Inc.",-85.28345331,-60.7330469,-135.84433504,-65.19513764,86.22886097,13.80632953,-118.28460936,-120.9730507,6.44276902,31.33471536,-0.4306,6.43113375,-9.31068339,-78.39969083,-37.26356554,-16.94190951,-10.19340278,-30.37933479,-202.50642279,-186.10639091,-107.20266886,3.12631579,15.23943938,13.9655793,-0.116667,-61.70432332,-102.69717877,-88.82691864,0.81792311,1.54145708,,,7.46434681,Health Technology
BIOR,"Biora Therapeutics, Inc.",0,-75.54129912,-13.10344828,-216.84210526,-197.37704918,4.0852114,47.70274914,-20256.06557377,7.76198264,92.23104008,-4.9975,-2.09850353,84.57754676,-16009.83606557,-50.82185614,-6.70510677,0.07668418,2.29502231,3.89631831,61.26374442,-21380,3.90243902,9.57969855,15.594306,-0.925,-100.32183255,,-319.60094487,0.89956993,-0.18487741,,,262.43982392,Health Services
XOS,"Xos, Inc.",1.21354056,620.6022187,-324.74344356,-1171.33784928,-82.55168243,-5.68486539,-105.49228333,-306.10292501,4.30256766,-304.37586366,-0.4437,3.09481731,-413.3413102,-201.57521443,-16.95189457,-17.08966495,-10.93102827,2886.84971098,-1.52769754,-51.44760686,-390.56795689,0.71428571,9.13410202,9.90457253,-0.09,-52.40138607,-81.19740155,-68.82246135,1.60037659,0.42176297,,,1.64931864,Consumer Durables
RMTI,"Rockwell Medical, Inc.",-8.07402888,17.56632381,-60.25394382,,5.59950556,-188.61892583,48.99176881,-23.04628485,-87.51311647,50.60017744,-1.8931,-88.85714286,42.83222134,-25.65444307,-3.99184749,-6.01650524,3.82598563,-43.3708254,54.73762746,48.04146112,-24.30298036,0.58384878,7.83753746,5.31599631,-0.105,-23.89015265,-78.21925656,-43.33215093,1.2463328,1.49170461,,,0.42239594,Health Technology
WMC,Western Asset Mortgage Capital Corporation,,-8.27185522,,-7.25881418,97.21649485,-32.39794168,-32.58514642,41.48284141,-233.80885781,-82.963174,-14.7708,-233.80172946,-81.83189919,-62.96709504,-13.18137099,-5.26202216,-5.11937941,-10.17452964,,650.21791768,10.93913289,1.6310559,3.86243304,4.08405302,0.27,-1.69700378,-37.6370711,-2.04160676,,0.52106242,,6.45989114,0.5746718,Finance
RAIL,"Freightcar America, Inc.",9.37912814,79.6375277,73.07949232,125.37091988,7.07956595,200.44827586,,-0.65907434,-254.00421496,21.63936069,-1.564,-275.00496327,6.27307163,-10.65019164,-0.46146793,2.7507907,-55.93860831,31.31577874,-115.9147351,,1.01081825,1.4672976,2.87452921,2.76668681,-0.035,-24.47229896,,-140.12279293,0.53538731,-1.64261483,,,0.19941638,Producer Manufacturing
IRIX,IRIDEX Corporation,-6.20895958,5.69356066,-9.83774552,10.90524087,44.12693955,-21.50153218,8.49925706,-13.23808186,-32.08269525,-39.7579693,-0.4735,-32.34449761,-44.44019139,-13.24685811,-13.13903095,-9.86090776,-17.06192358,-33.39608434,59.90990991,-222.50124938,-17.21020852,1.60570324,7.35106115,4.74479918,-0.125,-18.8193982,-47.26598139,-45.29346622,1.62125051,2.78555719,,,0.85362673,Health Technology
HYFM,"Hydrofarm Holdings Group, Inc.",1.40403358,-28.14213007,39.14498707,-96.55716059,1.01422057,,-179.97202576,-23.6809182,23.88500806,-2133.35469401,-6.3461,23.6453202,-2227.42248062,-82.84881611,-35.64497634,-2.32916173,-0.99107357,11.03817441,,,3.99418289,4.76190476,9.88227526,10.03386444,-0.156995,-14.80928163,-24.12686905,-16.44913128,1.42653124,-0.11041561,,4.88271102,0.18423064,Producer Manufacturing
TIL,"Instil Bio, Inc.",,,59.20859795,-117.55087209,,39.89009264,-31.2554913,,67.28971963,-41.8038183,-1.7232,67.29866125,-42.337717,,-20.96042021,-4.41555158,4.49670066,,38.03856336,-46.9241925,,2.71828666,8.38908615,6.54624948,-0.1,-38.04038712,-49.22792403,-41.50904194,12.0034282,0.13236694,,,,Health Technology
SYRS,"Syros Pharmaceuticals, Inc.",-4.09614083,-36.64850136,-3.11111111,,80.06048387,-2.58090316,-28.00149374,-849.21370968,-52.02481273,45.86424882,-7.4932,-52.41498171,-9.35326602,-636.1155914,33.64637713,-11.85497971,-0.55244246,-2.4850056,39.97886293,-23.33779828,-835.38978495,9.90566038,7.64664433,7.24774747,-1.14,-61.89326077,-182.380249,-86.12581927,5.37903084,0.36783753,,,7.25299229,Health Technology
ESLA,"Estrella Immunopharma, Inc.",,,,,,-13.0905446,-529.9791282,,-19.85294118,-307.54716981,-0.1728,-20.02210817,-302.11207906,,-78.19709785,1.64289494,26.73434603,,22.86740171,-230.16510628,,3.67647059,21.96392766,8.94878553,,-2.28100364,-2.5077651,-2.5077651,0.09037945,0.4481394,,,,Health Technology
DYAI,"Dyadic International, Inc.",-14.40547128,21.90137327,-82.39386144,75.69053077,27.54356802,-11.59320804,30.85883755,-345.21208216,-125,26.90095847,-0.3432,-125.10047635,25.51590631,-332.22700861,-35.6179189,-13.55824422,,,24.33628723,28.31592613,-275.8680587,0.60240964,6.16403124,3.86934196,-0.06,-49.93280629,-62.66933411,-62.66933411,5.53206596,4.27636663,,,13.90893947,Health Services
IPWR,Ideal Power Inc.,20256.47590361,-64.73467164,17.67547652,100,0,10.29237188,-52.53121656,-3612.43426199,9.92179863,-45.31989047,-1.1675,9.81726553,-50.71162654,-3536.86494251,-25.03378613,-5.96048609,-6.30603113,-18.03166201,4.38269137,-51.8234134,-3230.47783971,0.62111801,5.61157639,4.87987394,-0.43,-42.7750498,-47.40262568,-46.86748209,16.90534808,2.66317311,,,305.26163205,Electronic Technology
DZSI,DZS Inc.,-9.34845324,7.27714545,-0.74038027,-3.05997346,30.72791203,7.41037682,-36.77915421,-6.69140331,-10.95697628,-2.57041712,-1.3328,-17.69352291,-7.92319004,-9.96324107,47.27400001,-6.25717506,11.46112333,208.82716049,-7.30994152,-178.38883029,-14.75414636,1.30718954,8.46523086,8.96562626,0.1681,-16.69334508,-39.80775323,-36.75105756,1.01210323,0.33195777,,,0.12195985,Electronic Technology
CSLR,"Complete Solaria, Inc.",,,,,,6.73068615,,,-2883.33333333,16.65264929,0.1387,-1660.63236461,16.645511,,1.12659738,1.51241154,25.76926002,,34.46838479,29.95296423,,4.95049505,11.0066097,12.51356069,-0.18,0.07557852,0.0825997,0.0825997,0.00030997,0.13379529,,,,Industrial Services
BNGO,"Bionano Genomics, Inc.",16.81726231,54.61876425,11.49758454,-430.51058531,-9.54607582,-2.5302954,-63.38438397,-466.08877059,-0.51257017,-75.19296905,-4.5848,-4.81629135,-83.0551529,-476.92971729,-18.45611244,-7.10933729,-4.55603294,9.08750935,-13.52942971,-74.43961465,-460.4560823,8.30117291,8.25347257,10.23802364,-0.969661,-49.4227847,-58.66864201,-56.72913678,2.69028926,0.15848295,,,1.32936693,Health Technology
MEIP,"MEI Pharma, Inc.",-75.27994571,19.94987346,-81.73625161,19.10445492,96.28195674,33.37517259,57.77855594,-67.93674205,35.03668537,52.16246521,-4.7783,35.03692188,41.53230249,-65.22041953,-32.06871345,-9.96966919,-2.48237818,32.00580792,,-6.69172169,-107.58562766,2.00860832,3.73317568,3.51430262,-1.795,-21.32135048,-82.65638589,-65.57235243,5.28652901,1.88601132,,,0.95135017,Health Technology
CVV,CVD Equipment Corporation,-41.70212766,56.94834008,-42.97452753,161.02482276,25.67311045,-3390.47619048,76.4819334,-7.06233293,-2683.05084746,-104.70338983,-0.0333,-2682.5,-104.71928174,-0.8677798,6.721528,5.74689512,-4.66830467,-75.87096745,,89.55237123,-1.82466199,1.02790015,4.11208741,3.70514533,,1.29690163,1.63437486,1.62544718,2.6063185,1.56610768,99.41605839,39.7825858,1.58548665,Electronic Technology
ASMB,"Assembly Biosciences, Inc.",,-100,-1.61290323,-108.60400829,,10.66632364,-0.63851542,,12.97442799,35.90640936,-1.923,10.83905013,28.31080821,,-46.72775888,-19.8986958,-32.74942879,-46.49474985,41.6254055,12.36061021,,2.58248009,10.29793557,10.31468767,-0.235,-77.50161886,-90.97016135,-90.04569443,7.25636961,0.52051294,,,,Health Technology
CLSD,"Clearside Biomedical, Inc.",25350,-95.51310228,,-96.67312991,73.70007536,4.42687747,-6610.91314031,-2281.61266014,2.63678312,-8785.71428571,-0.5472,1.875,-8862.5,-2482.81838734,19.57905042,-12.32800089,5.02047261,5124,12.20842995,-26.81449734,-1025.69706104,0.67114094,6.19044203,8.09137633,-0.1555,-102.60399537,-353.89395808,-121.07181425,6.84622677,4.25908987,,,28.38851508,Health Technology
SDIG,"Stronghold Digital Mining, Inc.",5.60357901,242.98118103,12.90867254,-402.44906462,-25.47557366,1.67352078,-90.09963785,-67.40663967,79.26503955,-516.40634762,-34.5317,70.79243854,-696.04084384,-84.18241881,-38.8203698,-0.95064776,-1.7518872,16.64858551,-54.31999389,31.57733515,-159.27945784,3.61702128,8.65750367,9.35536521,-0.56,-35.39639233,-69.80604072,-53.18966026,0.45529324,0.17981886,,,0.34688058,Technology Services
ICMB,"Investcorp Credit Management BDC, Inc.",,-102.05204618,,-221.1427477,,249.76038099,24.78253099,,,24.33628319,0.2248,,25.04699165,,-5.91684634,-3.01338454,-6.75112,-7.72074623,29.59966264,-16.83867881,,4.059375,4.61802982,5.74243861,0.15,1.3528053,3.56990051,1.39564704,,0.52512562,14.23487544,4.58339064,,Finance
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,,-121.35502495,,-127.6103847,,,-139.50270214,,,-139.49030221,-0.5253,,-139.50270775,,-17.6852547,,,,,,,0.52619048,1.41789567,1.15421802,,1.02909262,1.03073601,1.03073601,,0.79549094,70.60367893,,,Miscellaneous
APCX,AppTech Payments Corp.,50.56179775,27.18187573,-69.26070039,-185.62691131,-38.88888889,16.33527072,79.52792526,-3607.55555556,-124.25900593,85.2598138,-1.0022,-188.25769597,79.45499623,-3618,65.66172191,-73.9116388,-60.12145749,-3.73461904,22.42622951,-349.3710778,-1822,3.51239669,9.01997533,6.69680499,,-204.3668572,-309.34601294,-301.90947128,0.99934426,5.58904233,,,102.90318696,Finance
PLBY,"PLBY Group, Inc.",-31.76454579,8.25148224,13.83892933,3.67453275,51.43275653,73.62217141,27.50335771,-19.80422053,-209.02645686,-187.29395604,-5.8562,-255.31581741,-257.51583501,-104.03509495,-37.27821152,-26.57803164,-7.62574911,1.76882017,74.63719366,-21.34318936,-22.3232047,1.97368421,10.29729792,8.35827409,-0.125,-69.30324151,-189.12067499,-94.47039577,1.10523529,0.1878452,,,0.21239948,Consumer Services
DWSN,Dawson Geophysical Company,-31.24659956,51.77161369,-161.51742994,40.49697393,-27.28121665,-177.42248062,13.62002483,-64.06083244,-973.93939394,30.32733755,-0.8599,-972.63922518,29.69990719,-54.56510139,-19.68778791,-6.96540904,1.25600053,-5.40955304,,40.47115675,-26.29402348,2.74725275,9.36387519,7.88168148,,-24.73377684,-37.55642714,-34.33384449,1.13740135,1.05423519,,,0.67083944,Technology Services
VTVT,vTv Therapeutics Inc.,,-49.61298377,-4.54545455,-50.81716037,95.44103072,-7.72451047,-4.05599592,-1116.94747275,-25,-19.69130028,-0.2559,-24.89442098,-47.56294756,-949.6531219,30.47813457,-22.20757597,-8.14977974,-23.17596567,-19.37669377,17.12176321,-756.54112983,1.1627907,8.79214539,3.38051163,-0.08,-64.37431625,,,1.5009692,-3.28564601,,,3920.99988573,Health Technology
RENT,"Rent the Runway, Inc.",2.02156334,45.79439252,14.48275862,519.1011236,18.58974359,82.35294118,,-27.69905533,13.26039387,35.7540403,-2.1586,10.96345515,34.51369216,-46.79487179,-24.87150838,-7.02504582,2.57125155,0.76726343,-26.59574468,-34.73325766,-40.04723347,1.64615385,9.7794824,5.889536,-0.42,-34.73699548,,-41.98661501,2.58458647,-1.19729595,,,0.14517799,Retail Trade
KORE,"KORE Group Holdings, Inc.",5.39749905,8.05522571,8.24316166,10.48941937,31.58686817,-4.16123425,-1.2028051,-4.17661587,-1.07615894,-137.42383209,-1.4027,-5.45700379,-328.64061995,-39.56088166,-9.41700851,-0.77735027,-0.07411378,6.9440581,-293.20318149,,5.27515673,8.28985507,11.23061492,8.67702255,-0.143333,-16.63104689,-56.12358432,-18.86651312,1.5092536,0.21852409,,11.90493006,0.15618615,Technology Services
SPRB,"Spruce Biosciences, Inc.",10.23421589,,10.81081081,-12.5984252,,-5.91373266,-12.40014394,,21.12219451,-8.42401812,-1.9628,-0.2579939,-9.19322803,,-32.28657717,-9.45411677,-7.53229324,-3.30730363,,-15.90492077,,4.12844037,8.18233261,10.72653534,-0.353333,-41.79158875,-51.87363342,-49.51905034,5.46005982,0.37562504,,,10.70410226,Health Technology
CXDO,"Crexendo, Inc.",1.43303178,33.6821871,-0.20802377,32.80825638,58.5956223,,-63.42905405,-12.40613517,65.85365854,-1180.09950249,-1.5438,65.54993679,-1348.38445808,-94.29887628,-27.89039818,0.72457019,-5.44405998,58.4140653,,36.76603433,-1.86398253,1.73410405,6.11607749,5.3792565,0.0225,-54.52194792,-66.24527808,-64.16054626,1.27767978,1.07118753,,37.79028296,0.98297229,Technology Services
EDI,Virtus Stone Harbor Emerging Markets Total Income Fund,,-89.95565277,,-105.2631766,-42.42837653,,-874.44095256,-1862.48294679,,-1269.67509025,-1.62,,-1271.98992033,-2201.09140518,-30.59011528,,,-41.33015919,,3.60950901,1012.41473397,0.73155724,3.62782912,2.77448506,,-5.08766596,-7.95666443,-7.95666443,,0.8875608,,40.68836372,,Miscellaneous
HSON,"Hudson Global, Inc.",4.23709138,18.74035944,3.79622712,44.80757845,48.69274377,366.93989071,107.62858794,4.67854885,62.43386243,111.40889633,2.2718,63.27683616,120.91726061,3.54823136,10.94020443,0.42310101,-51.92889561,-22.00725514,,302.4291498,4.4525849,4.09622887,3.30985954,5.4644336,0.73,2.83684846,4.24378348,4.19067687,2.96314496,0.95274937,25.16518936,31.59243714,0.27184997,Commercial Services
CRDF,"Cardiff Oncology, Inc.",30.12048193,7.52089136,,,48.1865285,-1.2372513,-40.01763357,-10337.30569948,0.63668922,-22.43969676,-0.8883,0.65044997,-36.80675833,-10026.94300518,-22.37528644,-8.53504022,-5.47147846,-12.95286951,14.81481481,-49.82146698,-9022.27979275,3.06122449,7.90782149,6.73678873,-0.28122,-34.66395005,-38.2906792,-37.55447345,10.16452921,0.41251796,,,106.47656869,Health Technology
QMCO,Quantum Corporation,-12.8700935,10.70872013,9.95247238,-8.90672289,32.45023646,73.42362679,-299.88801792,-5.91202465,22.45879121,22.61535656,-0.4243,22.28672202,-17.54337051,-9.19268713,5.96225854,-1.48509059,12.24043277,-19.11005391,-201.48061105,56.36050345,-4.23377718,2.44444444,8.92480946,11.82778431,-0.0425,-17.72465898,,-195.52776005,0.73051696,-0.496473,,,0.10598028,Electronic Technology
GAN,GAN Limited,-3.9027584,13.9856479,-3.5488997,18.3407596,55.17183879,-233.84353741,91.76946933,-17.12127636,-1411.32075472,-540.43956044,-4.6624,-1326.44903398,-545.54487808,-139.54694477,-60.49212372,-1.71052495,47.11582347,4179.17933131,,54.14021927,-2.24619863,4.08163265,9.99053872,6.99073513,-0.20343,-100.61993771,-191.7438319,-138.29244405,1.88783193,2.02408245,,,0.3136172,Technology Services
HHS,"Harte-Hanks, Inc.",1.36247878,6.00320664,-5.63261875,3.83287293,16.03515644,27.56016989,7.71878964,7.32361182,,171.20900469,4.7467,,180.45451079,17.82836754,11.41326741,-0.19411053,-6.73994005,-27.45059802,80.64202335,,13.70238222,0.33333333,6.62680017,4.44326453,0.18,25.96626169,472.98200923,110.46535408,1.58268574,2.36153531,1.58738558,1.80814327,0.22122763,Commercial Services
CKPT,"Checkpoint Therapeutics, Inc.",-11.42857143,-28.35820896,,,,10.44074545,-2.83835481,-30381.77083333,-18.03701626,4.9064198,-7.0878,-57.73343517,-10.5064408,-32616.66666667,-76.15202412,41.41791045,,,14.64614069,-118.78658861,-29976.04166667,4.5,11.14923858,10.42093966,-0.736,-290.09178397,,,0.26379398,-1.05596621,,,167.0247234,Health Technology
NXN,Nuveen New York Select Tax-Free Income Portfolio,,-129.30584026,,-143.40020235,,,-1136.24825485,,,-1136.36363636,-0.9928,,-1136.14025668,,-8.92685998,,,,,,,0.90171326,1.3608296,1.40115402,,-7.44735793,-7.52790118,-7.52790118,,0.88845592,,,,Miscellaneous
ASRV,AmeriServ Financial Inc.,5.09044341,2.04873506,,,,,,13.99391635,,5.13068732,0.4344,,5.31674208,11.32775665,2.12000958,1.19400678,9.35813247,89.97624834,,38.48821082,3.03726236,0,4.05344477,3.00074151,,0.21549968,2.88005204,1.60131964,,0.4046527,14.73004695,,0.56471954,Finance
LIDR,"AEye, Inc.",-10.22012579,21.28367143,17.53846154,-707.14285714,-139.42966822,38.53782379,-54.36588933,-2709.29531121,42.42424242,-49.71360382,-0.6273,38.96440129,-51.84199597,-2706.71785029,-28.37074879,-12.86428052,-19.11310046,,13.21687162,-31.35180876,-2042.99424184,4.02532791,7.14235641,8.4000275,-0.06,-69.71131792,-92.79667157,-79.1521743,4.24869165,0.39902803,,,13.17283464,Electronic Technology
KTCC,Key Tronic Corporation,-1.18077458,10.59014883,-2.6478005,1.24989354,8.0850485,-4.13902509,36.04714776,2.05752081,-46.89389775,54.48885976,0.4715,-46.25506073,52.70950548,0.8768395,2.94863309,-0.1989817,2.42653893,9.84481384,,-79.88054608,-3.58455117,1.7721519,3.38299298,2.60261883,,1.21435753,4.03686961,2.02543478,1.39266678,0.32768745,8.38873655,,0.07435753,Electronic Technology
CRWS,"Crown Crafts, Inc.",-20.77453385,-14.08768315,-0.15207473,-15.15962112,25.7777837,-15.40195342,-36.42525602,9.93964265,-55.93635251,-43.23335028,0.5583,-55.79710145,-43.03286953,7.52801354,51.22932425,-6.00074748,-21.1237079,1035.55471412,102.9113067,-10.44872624,9.22681305,1.43198091,2.32232412,1.54430193,,6.18888108,9.5824663,7.84427857,1.18967229,0.8665851,9.28381963,4.48556116,0.55821672,Consumer Durables
SNCR,"Synchronoss Technologies, Inc.",3.4743883,-9.97345117,3.97557621,-5.5752924,51.13170353,18.94859813,49.0250106,1.34664408,18.28165375,77.56119172,-0.2026,22.10314189,65.49559759,-3.13346106,-11.6836094,-1.83988409,-0.59518175,-3.94589394,2559.42720764,365.85864486,6.31402695,5.11111111,13.06486018,13.42511139,-0.005,-7.99778276,-24.06473158,-10.77287862,1.17905625,0.60838125,,1.85288697,0.16561815,Technology Services
AKTS,"Akoustis Technologies, Inc.",13.28167482,76.68403909,-13.04244724,-19.86655546,-52.99214631,-4.84719261,-3.40828899,-242.8708381,-8.59649123,8.57508923,-0.999,-14.28111933,-7.67445406,-234.34607868,-7.69874425,-5.45252532,-0.23716977,1.27967897,17.94786926,22.91572379,-207.24162088,4.31034483,10.85714967,8.6551246,-0.18,-40.97081433,-67.01885917,-45.5277739,2.97632463,0.48527443,,,1.53428747,Electronic Technology
ADOC,Edoc Acquisition Corp.,,,,,,51.21372177,-41.53717813,,26.41878669,-1602.09973753,-1.297,36.14748241,-754.15722096,,-76.91383809,1.98663722,13.03723186,127.09089492,16.55828977,-87.77996475,,0.17364747,0.14270905,0.00043554,,-10.64387049,-14.22385007,-14.22385007,0.01352791,3.25344507,,,,Finance
